"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2471","I JUST WANT TO SEE GREEN GRASS. FUCK THE SNOW #nebraska #snowpocalypse2019 #cold #overit https://t.co/KRtuQhh9uL",FALSE,0,NA,2019-03-03 00:34:03,FALSE,NA,"1102004171803381763",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rkerwin123",0,FALSE,FALSE,NA,NA
"2472","When you are feeling like Superman but it’s still dam cold outside &amp; wear a toque. 

I got to protect my ears. They… https://t.co/uIdmnOOwhg",FALSE,0,NA,2019-03-03 00:30:06,TRUE,NA,"1102003179145883648",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Jimmysvp",0,FALSE,FALSE,NA,NA
"2473","The forecast map for this evening.. Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #wind… https://t.co/n8tzH3e0ZS",FALSE,1,NA,2019-03-03 00:30:00,TRUE,NA,"1102003152105005056",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",3,FALSE,FALSE,NA,NA
"2474","#nhl seriously wondering if #OttawaSenators  will ever win another game this year...certainly not tonight against… https://t.co/w4D8qOWIG3",FALSE,0,NA,2019-03-03 00:28:29,TRUE,NA,"1102002771656667137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quit3Qui3t",0,FALSE,FALSE,NA,NA
"2475","RT @weatherchannel: The coldest March outbreak in at least five years will plunge through the Plains and Midwest, bringing subzero #cold po…",FALSE,0,NA,2019-03-03 00:28:10,FALSE,NA,"1102002692338188289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiefragingbull",41,TRUE,FALSE,NA,NA
"2476","ICEPORT fly-in 2019. ICEPORT 2019. Mille Lacs Lake, #Minnesota. Great job on the 4000’ X 100’ ice runway. Great tur… https://t.co/gBLzZXRjjJ",FALSE,1,NA,2019-03-03 00:25:22,TRUE,NA,"1102001988429070336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U2Spyplane",0,FALSE,FALSE,NA,NA
"2477","RT @U2Spyplane: ICEPORT 2019 landing, taxi and takeoff on Mille Lacs Lake, #Minnesota. Great job on the 4000’ X 100’ ice runway. Great turn…",FALSE,0,NA,2019-03-03 00:23:20,FALSE,NA,"1102001474236792832",NA,"<a href=""https://tburgess.co.uk"" rel=""nofollow"">TwitBasher</a>","brgsstm",5,TRUE,FALSE,NA,NA
"2478","ICEPORT 2019 landing, taxi and takeoff on Mille Lacs Lake, #Minnesota. Great job on the 4000’ X 100’ ice runway. Gr… https://t.co/p6yxTCafUt",FALSE,16,NA,2019-03-03 00:22:42,TRUE,NA,"1102001314136051712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U2Spyplane",5,FALSE,FALSE,NA,NA
"2479","A little cold this morning in #YEG as I hiked along the whitemud creek. #yegwx #cold #winter #selfie… https://t.co/xuTNlDoVfW",FALSE,9,NA,2019-03-03 00:22:36,TRUE,NA,"1102001290152828928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeisCranky",0,FALSE,FALSE,NA,NA
"2480","RT @Mcdour_Blaca: #BlacaMcdour #Cold ❤️❄️ MUSIC VIDEO COMING SOON 👀👀‼️✔️🔥 Follow @StonerzInc 💨 
#Rap #HipHop #NewArtist #RapArtist #Spotify…",FALSE,0,NA,2019-03-03 00:09:01,FALSE,NA,"1101997873489739779",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StonerzInc",4,TRUE,FALSE,NA,NA
"2481","RT @StonerzInc: #Cold ❤️❄️  
👨🏿‍🍳👨🏿‍🍳👨🏿‍🍳
#Stonerzinc Music Video Dropping Soon 👀🔥‼️
#RT 🤟🏿🤟🏿🤟🏿🤟🏿✔️

#Hiphopmusic #RapOrGoToTheLeague #play…",FALSE,0,NA,2019-03-03 00:08:48,FALSE,NA,"1101997817780932609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StonerzInc",3,TRUE,FALSE,NA,NA
"2482","RT @WeatherBug: A quick-moving #WinterStorm will bring snow from the Mountain West to New England over the next 24-36 hours and drive in #c…",FALSE,0,NA,2019-03-03 00:08:32,FALSE,NA,"1101997748570726400",NA,"<a href=""http://cinchtweet.com"" rel=""nofollow"">SKI CinchTweet</a>","weather_wtf",5,TRUE,FALSE,NA,NA
"2483","RT @WeatherBug: A quick-moving #WinterStorm will bring snow from the Mountain West to New England over the next 24-36 hours and drive in #c…",FALSE,0,NA,2019-03-03 00:06:08,FALSE,NA,"1101997148294516736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pendaarmaiti",5,TRUE,FALSE,NA,NA
"2484","RT @WeatherBug: A quick-moving #WinterStorm will bring snow from the Mountain West to New England over the next 24-36 hours and drive in #c…",FALSE,0,NA,2019-03-02 23:55:13,FALSE,NA,"1101994398844420096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","X6d5ZcfGUfQFSMC",5,TRUE,FALSE,NA,NA
"2485","Do you know the difference between #cold and #flu symptoms? https://t.co/vKcLOqjHjP https://t.co/CdRv1vM57G",FALSE,2,NA,2019-03-02 23:50:01,FALSE,NA,"1101993090473181184",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","uihealthcare",0,FALSE,FALSE,NA,NA
"2486","RT @mightycorndog: It’s cold! But @AnthemBrewing is keeping us warm! 🍻🥳 #beer #cold #sogood https://t.co/mStXFdjsq9",FALSE,0,NA,2019-03-02 23:44:12,FALSE,NA,"1101991628422737930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnthemBrewing",1,TRUE,FALSE,NA,NA
"2487","Taken this morning at 50 Point, in Grimsby

#lakeontario #lake #winter #shoreline #landscape #ice #ontario #canada… https://t.co/pyp6CDf44d",FALSE,0,NA,2019-03-02 23:43:56,TRUE,NA,"1101991558423953408",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","mtiegs",0,FALSE,FALSE,NA,NA
"2488","It’s cold! But @AnthemBrewing is keeping us warm! 🍻🥳 #beer #cold #sogood https://t.co/mStXFdjsq9",FALSE,7,NA,2019-03-02 23:43:33,FALSE,NA,"1101991461971783680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mightycorndog",1,FALSE,FALSE,NA,NA
"2489","RT @livewxradar: Lows for tonight... COLD!  .  See your temps and weather at   https://t.co/HNLPnbqhEd    
#wx #weather #lows #temps #cold…",FALSE,0,NA,2019-03-02 23:43:28,FALSE,NA,"1101991441163800577",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","auldmags",2,TRUE,FALSE,NA,NA
"2490","RT @livewxradar: Lows for tonight... COLD!  .  See your temps and weather at   https://t.co/HNLPnbqhEd    
#wx #weather #lows #temps #cold…",FALSE,0,NA,2019-03-02 23:41:48,FALSE,NA,"1101991024866541569",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",2,TRUE,FALSE,NA,NA
"2491","I'm such a large mammal....
Butterscotch &amp; Pecan @LodgeCastIron Skillet #Cookie.....

Perfect for a #cold night, ve… https://t.co/V32K5545X9",FALSE,4,NA,2019-03-02 23:40:30,TRUE,NA,"1101990697039773702",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MLRivers214",0,FALSE,FALSE,NA,NA
"2492","A quick-moving #WinterStorm will bring snow from the Mountain West to New England over the next 24-36 hours and dri… https://t.co/2BzHc8SnIa",FALSE,11,NA,2019-03-02 23:33:10,TRUE,NA,"1101988848664485888",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WeatherBug",5,FALSE,FALSE,NA,NA
"2493","Lows for tonight... COLD!  .  See your temps and weather at   https://t.co/HNLPnbqhEd    
#wx #weather #lows #temps… https://t.co/nQdjV7qTHE",FALSE,0,NA,2019-03-02 23:30:00,TRUE,NA,"1101988052350590977",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",2,FALSE,FALSE,NA,NA
"2494","I'ont 🖤 Em
I'ont 🏃🏿‍♂️ Em
I 🦆 Em
.
.
.
#Mezmorized #Model #Modeling #MaleModel #BlackModel #Melanin #Swag #Drip… https://t.co/DHl0glybaL",FALSE,1,NA,2019-03-02 23:29:22,TRUE,NA,"1101987894812643330",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PumaDumar",0,FALSE,FALSE,"-80.019033","40.459461"
"2495","@CKnightBrands #COLD
IN @CHICAGO ! ! !",FALSE,0,"CKnightBrands",2019-03-02 23:27:39,FALSE,"1101979999228387330","1101987461394296833","894171648","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JEFFREYTSCOTT1",0,FALSE,FALSE,NA,NA
"2496","RT @mehta_jehangir: The way New Yorkers use #apples, #bananas and #carrots when it snows @nycgo graffitiearth #graffitiearth duanesthotel g…",FALSE,0,NA,2019-03-02 23:14:12,FALSE,NA,"1101984076125401088",NA,"<a href=""https://twitter.com/search?q=#graffiti"" rel=""nofollow"">graffiti_bot</a>","graffiti_bot",1,TRUE,FALSE,NA,NA
"2497","What to do on a nasty #wet #cold #RainyDay in #Texas #TexasIndependenceDay #foradultsonly #adultcoloring https://t.co/ecrxwgLpd7",FALSE,4,NA,2019-03-02 23:13:03,FALSE,NA,"1101983785833451520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennpedia",0,FALSE,FALSE,NA,NA
"2498","The way New Yorkers use #apples, #bananas and #carrots when it snows @nycgo graffitiearth #graffitiearth duanesthot… https://t.co/OL2R71O99k",FALSE,0,NA,2019-03-02 23:11:31,TRUE,NA,"1101983403438628865",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mehta_jehangir",1,FALSE,FALSE,NA,NA
"2499","RT @bhsdogs: We are ready to take the plunge for @SOIndiana! #cold #FreezinForAReason 
@ChampsTogether @brownsburgAA https://t.co/XnMFl4Mozk",FALSE,0,NA,2019-03-02 23:11:09,FALSE,NA,"1101983311222706176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChampsTogether",10,TRUE,FALSE,NA,NA
"2500","#cold #lakelife #trackerboats https://t.co/3zUwOKVshr",FALSE,0,NA,2019-03-02 23:08:55,FALSE,NA,"1101982749370523648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dodgelf",0,FALSE,FALSE,NA,NA
"2501","RT @BoironUSA: Our Coldcalm Liquid Doses help relieve #cold symptoms in children 6 months &amp; up. https://t.co/2C92iEpkEj https://t.co/HPcoad…",FALSE,0,NA,2019-03-02 23:05:55,FALSE,NA,"1101981993309335554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RossButterfiel6",5,TRUE,FALSE,NA,NA
"2502","RT @BoironUSA: Our Coldcalm Liquid Doses help relieve #cold symptoms in children 6 months &amp; up. https://t.co/2C92iEpkEj https://t.co/HPcoad…",FALSE,0,NA,2019-03-02 23:01:14,FALSE,NA,"1101980813904752642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shanelp5",5,TRUE,FALSE,NA,NA
"2503","RT @livewxradar: The forecast map for this evening.. Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #wind   #floodin…",FALSE,0,NA,2019-03-02 22:55:58,FALSE,NA,"1101979486655078401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","auldmags",2,TRUE,FALSE,NA,NA
"2504","Our Coldcalm Liquid Doses help relieve #cold symptoms in children 6 months &amp; up. https://t.co/2C92iEpkEj https://t.co/HPcoadeeTg",FALSE,1,NA,2019-03-02 22:51:01,FALSE,NA,"1101978242381238274",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BoironUSA",5,FALSE,FALSE,NA,NA
"2505","RT @weatherchannel: The coldest March outbreak in at least five years will plunge through the Plains and Midwest, bringing subzero #cold po…",FALSE,0,NA,2019-03-02 22:44:05,FALSE,NA,"1101976496414048256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoriAnne222",41,TRUE,FALSE,NA,NA
"2506","RT @livewxradar: The forecast map for this evening.. Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #wind   #floodin…",FALSE,0,NA,2019-03-02 22:41:58,FALSE,NA,"1101975965931057152",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",2,TRUE,FALSE,NA,NA
"2507","RT @USArmy: Who said it was #cold?

#USArmy Soldiers from @10MTNDIV take the final steps to make sure the vehicles on the railhead are read…",FALSE,0,NA,2019-03-02 22:31:16,FALSE,NA,"1101973271149461504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoyChan38797779",244,TRUE,FALSE,NA,NA
"2508","The forecast map for this evening.. Radars at :     https://t.co/HNLPnbqhEd    
#wx #weather #storm #hail #wind… https://t.co/Bt6AzzwIDj",FALSE,0,NA,2019-03-02 22:30:00,TRUE,NA,"1101972953581838336",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",2,FALSE,FALSE,NA,NA
"2509","What temperature is too cold for dogs? #temperature #cold #dogs #pets

https://t.co/xcYsScBNbH",FALSE,0,NA,2019-03-02 22:29:03,FALSE,NA,"1101972713625784321",NA,"<a href=""https://www.socialreport.com"" rel=""nofollow"">SocialReport.com</a>","DogFromIpanema",0,FALSE,FALSE,NA,NA
"2510","#WalkALapJogALap @fitbit #fitbit #ionic #SaturdayRun #bleachers #yucky #gloomy #cold day (@ Andrew Jackson Middle S… https://t.co/43Xf7kNUnS",FALSE,0,NA,2019-03-02 22:26:58,TRUE,NA,"1101972191418220544",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","DarthRader_",0,FALSE,FALSE,"-81.7841516","38.42656545"
"2511","Flower in bottle. #cambridgeny #washingtoncountyny #upstateny #oilpainting #everydaylife #cold #studio #stillife… https://t.co/7iDdG6tUcj",FALSE,1,NA,2019-03-02 22:18:04,TRUE,NA,"1101969952116887552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Chinian",0,FALSE,FALSE,"-73.38418","43.02814"
"2512","It's time to say goodbye to one of the best weeks of my life!!!! Well.... Goodbye..... For now 😉 #nyc #amta… https://t.co/9gUwXA6q1H",FALSE,0,NA,2019-03-02 22:14:19,TRUE,NA,"1101969007970672640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","elaynor_holland",0,FALSE,FALSE,"-73.9721358","40.76731968"
"2513","I love coffee ❤☕

ow #nieve #neve #park #newark #nyc #usa #eua #gay #man #boy #beer #br #cold #photography… https://t.co/bOHnWvuOpi",FALSE,0,NA,2019-03-02 22:08:55,TRUE,NA,"1101967646122303488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RonaldoCatro",0,FALSE,FALSE,"-74.1849","40.7352"
"2514","This twitter account is on like a week delay from what we publish on Instagram. Or weak delay? You choose. Anyhow h… https://t.co/9Y5CJAgRaB",FALSE,0,NA,2019-03-02 22:01:00,TRUE,NA,"1101965657216897025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Torandagaband",0,FALSE,FALSE,NA,NA
"2515","RT @BandzRick: #warm #winter #cold #style #home #ideas #pop #music #rock #trendy #fashion #hustle #dream #friday #delicious #lazy",FALSE,0,NA,2019-03-02 21:53:30,FALSE,NA,"1101963767787610112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luisp00661614",1,TRUE,FALSE,NA,NA
"2516","RT @livewxradar: Lows for tonight... COLD!  .  See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps #cold…",FALSE,0,NA,2019-03-02 21:41:46,FALSE,NA,"1101960816872603648",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",2,TRUE,FALSE,NA,NA
"2517","RT @WeatherErik: Still digging the solution the #Euro and #NAM are putting out. Current 🤔 shows a low coming up from OBX but track changes…",FALSE,0,NA,2019-03-02 21:38:27,FALSE,NA,"1101959979693756417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhotogChris",1,TRUE,FALSE,NA,NA
"2518","RT @livewxradar: Lows for tonight... COLD!  .  See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps #cold…",FALSE,0,NA,2019-03-02 21:33:35,FALSE,NA,"1101958756122931204",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","momisaverb",2,TRUE,FALSE,NA,NA
"2519","A little clip from our day in Tremblant ⛷ 🤙 Wish we get more days like this before Summer comes ❄️☀️
⠀⠀⠀⠀⠀⠀⠀⠀⠀… https://t.co/qZgBdRbuUI",FALSE,0,NA,2019-03-02 21:33:28,TRUE,NA,"1101958724753678336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","VirginieChenier",0,FALSE,FALSE,NA,NA
"2520","Swans nap in the weirdest places. #winter #swans #ice #lake #wildlife #nap #cold #toronto @ Colenel Samuel Smith Ic… https://t.co/ubnTzgBWo8",FALSE,1,NA,2019-03-02 21:30:58,TRUE,NA,"1101958096627347459",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AndreaAMtoFM",0,FALSE,FALSE,"-79.53476","43.5941"
"2521","Lows for tonight... COLD!  .  See your temps and weather at   https://t.co/HNLPnb8GMF    
#wx #weather #lows #temps… https://t.co/vtruySG9zn",FALSE,0,NA,2019-03-02 21:30:00,TRUE,NA,"1101957854561529857",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",2,FALSE,FALSE,NA,NA
"2522","Who would have thought a parade in 30 degree weather would be so much fun!  🍀
-
-
-
-
#beauty #stpattysday #parade… https://t.co/FBQ6z3lqoG",FALSE,0,NA,2019-03-02 21:22:00,TRUE,NA,"1101955840024760320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kellyrose6",0,FALSE,FALSE,NA,NA
"2523","#Migraine. #Cold. Bad cough. Every pore aches. And I'm at work.

I'm gonna gummy the fuck out of tonight when I get home.",FALSE,3,NA,2019-03-02 21:17:00,FALSE,NA,"1101954582320680960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","richardlevangie",0,FALSE,FALSE,NA,NA
"2524","RT @livewxradar: Current Temps Cold  
Get more weather at     https://t.co/HNLPnb8GMF   
#wx #weather #news  #storm #heavy #rain #flood #th…",FALSE,0,NA,2019-03-02 21:15:07,FALSE,NA,"1101954107735269377",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"2525","I'm sitting here still waiting for it...
#snow #cold #chilly #colorfulcolorado #weather #wintery https://t.co/TDS8uIqEts",FALSE,0,NA,2019-03-02 21:06:41,FALSE,NA,"1101951986851708928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mortimerjw7",0,FALSE,FALSE,NA,NA
"2526","RT @NWSStLouis: Heads up: #Winter storm to affect the region Sat night - Sun, then bitterly #cold for Sun night into Mon. Check out these g…",FALSE,0,NA,2019-03-02 21:05:58,FALSE,NA,"1101951808044437509",NA,"<a href=""http://shiningsea.measuredvoice.com"" rel=""nofollow"">Shining Sea</a>","GreatGovTweets",69,TRUE,FALSE,NA,NA
"2527","RT @AndreaSwiedler: New art work for sale, Iced Green. #weather, #ice, #winter, #nature, #cold, # frozen, #outdoors, #icicles, #icestorm, #…",FALSE,0,NA,2019-03-02 21:02:42,FALSE,NA,"1101950984710807552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DariceMachel",43,TRUE,FALSE,NA,NA
"2528","Brrr 🍄

#shroomstagram #shroomthermostat  #thermostat #cold #VA #RVA #Richmond @ Richmond, Virginia https://t.co/UieCKS8AmH",FALSE,0,NA,2019-03-02 21:01:09,FALSE,NA,"1101950595718508544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kchannel9",0,FALSE,FALSE,"-77.4371","37.5373"
"2529","Looks like a great day for a ride. 
@VFuelOfficial @skratchlabs bvvelodrome @visitestespark @visitcos #snowride… https://t.co/FLOtjsPVmL",FALSE,1,NA,2019-03-02 20:57:06,TRUE,NA,"1101949576796241920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","walthester",0,FALSE,FALSE,"-105.51916667","40.37277778"
"2530","Under the weather a bit. Stay bundled up. 
2011-2012 📸 by @elteodoro 
#FollowYourCREED #winter #gq #brooklyn… https://t.co/aI2dnAk9so",FALSE,0,NA,2019-03-02 20:53:46,TRUE,NA,"1101948735557431296",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","amillustrator",0,FALSE,FALSE,NA,NA
"2531","Here at the Spearfish Optimist Home Show manning the Black Hills Pioneer booth. Can you tell that I'm wearing my Un… https://t.co/RlDUb9Deon",FALSE,0,NA,2019-03-02 20:52:19,TRUE,NA,"1101948369356947461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattKerney",0,FALSE,FALSE,NA,NA
"2532","Love seeing our besties! #chicks #redrocks #cold @ Red Rocks Park and Amphitheatre https://t.co/natXk2NXHl",FALSE,0,NA,2019-03-02 20:46:43,FALSE,NA,"1101946961530253313",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dkotrla",0,FALSE,FALSE,"-105.2054746","39.66566715"
"2533","Baby it's cold outside!
#cold #colorado #denverliving @ Northglenn, Colorado https://t.co/E775ITUIIe",FALSE,0,NA,2019-03-02 20:45:33,FALSE,NA,"1101946666523881472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JeffCOPDWaters",0,FALSE,FALSE,"-104.9875","39.892"
"2534","RT @kidkash757: Drought Moves🔥 out now Go check it out 📲 and tell me what you think 💯 LINK IN THE BIO ✔ #dope #facts #share #faith #time #w…",FALSE,0,NA,2019-03-02 20:44:31,FALSE,NA,"1101946407483830272",NA,"<a href=""https://www.christena.org"" rel=""nofollow"">Nina_Bell</a>","_christena_t",40,TRUE,FALSE,NA,NA
"2535","RT @livewxradar: The forecast map for this evening.. Radars at :     https://t.co/HNLPnb8GMF    
#wx #weather #storm #hail #wind #flooding…",FALSE,0,NA,2019-03-02 20:42:05,FALSE,NA,"1101945797418143744",NA,"<a href=""https://twitter.com/daniceraj"" rel=""nofollow"">TwitterAppBots</a>","daniceraj",1,TRUE,FALSE,NA,NA
"2536","Current Temps Cold  
Get more weather at     https://t.co/HNLPnb8GMF   
#wx #weather #news  #storm #heavy #rain… https://t.co/ufGcuT0NmH",FALSE,0,NA,2019-03-02 20:41:54,TRUE,NA,"1101945751037452288",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"2537","RT @weatherchannel: The coldest March outbreak in at least five years will plunge through the Plains and Midwest, bringing subzero #cold po…",FALSE,0,NA,2019-03-02 20:32:10,FALSE,NA,"1101943301370978305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tgreer1970",41,TRUE,FALSE,NA,NA
"2538","The forecast map for this evening.. Radars at :     https://t.co/HNLPnb8GMF    
#wx #weather #storm #hail #wind… https://t.co/30xYi1SN5i",FALSE,0,NA,2019-03-02 20:30:00,TRUE,NA,"1101942754924482561",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","livewxradar",1,FALSE,FALSE,NA,NA
"2539","I yelled a lot and they listened. Took a timeout to chill out. #still #cold",FALSE,1,NA,2019-03-02 20:29:35,FALSE,NA,"1101942651669090304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoxieUltimate",0,FALSE,FALSE,NA,NA
"2540","RT @NWSStLouis: Looking for the latest info about the #winter storm? Check out these graphics for updated timing and #snow accumulation inf…",FALSE,0,NA,2019-03-02 20:28:42,FALSE,NA,"1101942428100112385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tcharry",31,TRUE,FALSE,NA,NA
"2541","It's a good day for cuddles and naps. #cold #dogsofinstagram https://t.co/tYwuWKGEtl",FALSE,0,NA,2019-03-02 20:28:18,FALSE,NA,"1101942326975291392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lionsforbrkfast",0,FALSE,FALSE,NA,NA
"2542","Abaixa que é tiro! 

ow #nieve #neve #park #newark #nyc #usa #eua #gay #man #boy #beer #br #cold #photography… https://t.co/w948AsLHKJ",FALSE,0,NA,2019-03-02 20:11:04,TRUE,NA,"1101937988957724672",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RonaldoCatro",0,FALSE,FALSE,"-74.1849","40.7352"
"2543","Still digging the solution the #Euro and #NAM are putting out. Current 🤔 shows a low coming up from OBX but track c… https://t.co/uhxCX6Vmou",FALSE,1,NA,2019-03-02 20:08:01,TRUE,NA,"1101937223786733569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeatherErik",1,FALSE,FALSE,NA,NA
"2544","Bria is exceptionally sassy today and I like it #cold? #yes",FALSE,2,NA,2019-03-02 19:58:53,FALSE,NA,"1101934924116963328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoxieUltimate",0,FALSE,FALSE,NA,NA
"2545","Last one...
•
•
•
#mountains #mountain #tree #trees #ski #sky #skyview #snow #winter #cold #coldcolors #landscape… https://t.co/fXdS4CIsit",FALSE,0,NA,2019-03-02 19:51:49,TRUE,NA,"1101933147153817600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MixCatsKing",0,FALSE,FALSE,NA,NA
"2546","RT @bhsdogs: We are ready to take the plunge for @SOIndiana! #cold #FreezinForAReason 
@ChampsTogether @brownsburgAA https://t.co/XnMFl4Mozk",FALSE,0,NA,2019-03-02 19:48:22,FALSE,NA,"1101932279163686913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahthomas08",10,TRUE,FALSE,NA,NA
"2547","#COLD!! #ourfuture. I love it when a pic speaks to me. #powerful #ThatSuitTho! ALL young men should own at least ON… https://t.co/35sHD0ufkO",FALSE,1,NA,2019-03-02 19:45:07,TRUE,NA,"1101931458451525633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smurfxtion",0,FALSE,FALSE,NA,NA
